# index Xpos Ypos 8 8again 0 star_template_index 0again magnitude 0again2 1 0again3 0again4 mag_again RA DEC 
3.804000000000000000e+03 3.494772047759475413e+02 9.700444752571967911e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 2.543687335580189224e-01 3.135531293683869319e-02
3.805000000000000000e+03 2.731486412252081209e+03 3.178636709219532349e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.815858606655916807e-01 -1.679221550544857111e-01
3.806000000000000000e+03 1.155585591424255290e+04 5.316089443620549901e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -8.804857296596410587e-02 -1.026110992811213041e-01
3.807000000000000000e+03 1.092238888241148743e+04 1.630997162644190576e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -6.869306421008833374e-02 2.333130785273090091e-01
3.808000000000000000e+03 1.623274668221344291e+04 1.506336609434611819e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -2.309547680880098264e-01 1.952223539354932813e-01
3.809000000000000000e+03 1.384705592625621284e+04 1.766060482538037377e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -1.580583936599163353e-01 -2.110842064253091732e-01
3.810000000000000000e+03 9.849740696427437797e+03 4.329221129047685281e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -3.591722987022246544e-02 -1.327654088930699527e-01
3.811000000000000000e+03 2.386402037364186981e+03 1.031383765630190283e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.921293990275351193e-01 5.009787388414225356e-02
3.812000000000000000e+03 9.785823500214339219e+03 1.064381392616874791e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -3.396438769888104892e-02 -2.325244008395669082e-01
3.813000000000000000e+03 1.068584485818994608e+03 9.543166470213349385e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 2.323959979416317101e-01 2.654958764254756673e-02
3.814000000000000000e+03 7.475224631865603442e+03 1.014007407596791199e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 3.663753527867675414e-02 4.478843115171475542e-02
3.815000000000000000e+03 6.770418117306462591e+03 5.047856292981256956e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 5.817338748508529833e-02 -1.108071122173219236e-01
3.816000000000000000e+03 7.421945732650709033e+03 5.085256258373527089e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 3.826556054084646191e-02 -1.096643354970025519e-01
3.817000000000000000e+03 4.854571627802060902e+03 3.974191258151678994e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.167133991790200720e-01 -1.436135438371145823e-01
3.818000000000000000e+03 1.189815815352801474e+04 1.623262057215906862e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -9.850846711666147448e-02 2.309495740908889816e-01
3.819000000000000000e+03 1.458916019975733434e+04 6.746347219507355476e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -1.807328249046529500e-01 -5.890877835124668643e-02
3.820000000000000000e+03 1.333264913113303373e+04 1.015356477599222490e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -1.423393799085006795e-01 4.520064698579098067e-02
3.821000000000000000e+03 1.089058344202493208e+04 5.231879091957874152e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -6.772077589748812243e-02 -1.051841933597030682e-01
3.822000000000000000e+03 9.339497226735538788e+03 1.219019581630691937e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -2.032639648945342228e-02 1.074310398842955455e-01
3.823000000000000000e+03 5.392651946113915074e+02 1.759858126060699306e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 2.485713079211153698e-01 -2.112737228732278760e-01
3.824000000000000000e+03 1.254185065827937615e+04 1.242876301360486423e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -1.181769770088465926e-01 -2.270703897390676795e-01
3.825000000000000000e+03 9.454659279921883353e+03 1.291223789376458262e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -2.384526217321455283e-02 1.294934366955019234e-01
3.826000000000000000e+03 4.696962420685867073e+03 1.260662941269654766e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.215291366602654077e-01 1.201553997739786273e-01
3.827000000000000000e+03 5.687581298217395670e+03 4.597386743650766221e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 9.126017497598813699e-02 -1.245714595579758138e-01
3.828000000000000000e+03 1.623141339597825754e+04 6.159542718648214759e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -2.309128958036489598e-01 -7.683891587749822061e-02
3.829000000000000000e+03 1.083177447608923831e+04 1.660707377230737984e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 -6.592431108936935846e-02 2.423911996509762745e-01
3.830000000000000000e+03 8.256386741656730010e+03 1.809978478440713616e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.276876739607822261e-02 -2.097422676616162995e-01
3.831000000000000000e+03 1.077208672436571942e+04 3.177334530242741948e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -6.410020416808581700e-02 -1.679619438565543021e-01
3.832000000000000000e+03 7.177825998457070455e+03 7.460538528529442374e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 4.572471412860334289e-02 -3.708626613112737253e-02
3.833000000000000000e+03 8.156976796433022173e+03 4.894004649129967220e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.580624006538956100e-02 -1.155081346683335536e-01
3.834000000000000000e+03 5.036442260194921801e+03 1.125935190158425212e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.111559799599730752e-01 7.898858693443626400e-02
3.835000000000000000e+03 7.630813348871927701e+03 1.198093282266396454e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 3.188347397201386074e-02 1.010368928563163543e-01
3.836000000000000000e+03 1.189402546742988670e+04 9.132065649689835482e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -9.838139326724655576e-02 1.398817368210686536e-02
3.837000000000000000e+03 6.929341549091506067e+02 1.060338190043208124e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.438743066054911979e-01 5.894505912145325821e-02
3.838000000000000000e+03 1.379256616729769121e+04 7.519219399311816233e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.563923858349675344e-01 -3.529323952388816604e-02
3.839000000000000000e+03 4.909282378824042098e+03 1.319161001686998497e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.150416489799245684e-01 1.380298071237225366e-01
3.840000000000000000e+03 1.184141707274237888e+04 7.303475474679059971e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -9.677478004255458954e-02 -2.427309905524520917e-01
3.841000000000000000e+03 1.115034695504494448e+04 5.428208416961988405e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -7.565799359820696290e-02 -9.918524176235511691e-02
3.842000000000000000e+03 1.132214495727787471e+04 1.187386314759947891e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -8.090738141913568493e-02 9.776531945156818892e-02
3.843000000000000000e+03 1.055014989260705988e+04 5.718861916421366004e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -5.731859674176709857e-02 -9.030416261220747254e-02
3.844000000000000000e+03 1.663901827955871704e+04 1.362472591555774670e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.433691320160429050e-01 -2.234160586497672407e-01
3.845000000000000000e+03 8.819029929522823295e+03 5.985479867817434751e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -4.423197890990175976e-03 -8.215750298621649073e-02
3.846000000000000000e+03 1.270466874931250823e+04 1.234339675276874004e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.231512819300382838e-01 1.121121796095178313e-01
3.847000000000000000e+03 1.223851717492340686e+04 2.116259527627250463e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.089081918961753298e-01 -2.003836800475832236e-01
3.848000000000000000e+03 4.098897928413911359e+03 1.257129747486225460e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.398033641639831737e-01 1.190758127845974457e-01
3.849000000000000000e+03 4.914943178946920852e+03 1.345302586994578087e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.148687192807509860e-01 1.460175137454829963e-01
3.850000000000000000e+03 7.356078329783919799e+03 1.102154148796466689e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 4.027813709460684177e-02 7.172215762939339323e-02
3.851000000000000000e+03 4.817654140329120310e+03 4.237104588006187441e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.178413968059111583e-01 -1.355800809804490470e-01
3.852000000000000000e+03 6.362457963046045734e+03 1.397070012479836805e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 7.063900963786927389e-02 1.618353381993120343e-01
3.853000000000000000e+03 6.782596533058625027e+03 3.720264694923355819e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 5.780136216045816261e-02 -1.513724110468689099e-01
3.854000000000000000e+03 1.047616954634836839e+04 1.571467260611554229e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -5.505840305053003036e-02 2.151233862395590390e-01
3.855000000000000000e+03 3.814771586639768884e+03 1.225927241351424527e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.484849718393540519e-01 1.095417136878527181e-01
3.856000000000000000e+03 1.395329101376651670e+04 9.493109319539523767e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.613047619531116084e-01 -2.360404426931562438e-01
3.857000000000000000e+03 7.590617752277498766e+03 1.386646594776208440e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 3.311175012048584582e-02 1.586504050120922660e-01
3.858000000000000000e+03 1.225230545671865548e+04 8.785883418168585195e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.093288346461034899e-01 3.410383274513105727e-03
3.859000000000000000e+03 1.412908285971129999e+03 7.852798275451639711e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.218749892782500566e-01 -2.510055164183800508e-02
3.860000000000000000e+03 8.153214260682530039e+03 7.295255982568439322e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.592117862078526458e-02 -4.213656614660246658e-02
3.861000000000000000e+03 4.895677321234778105e+02 1.052414703401761290e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.500882732749409865e-01 5.652399375878894988e-02
3.862000000000000000e+03 1.172605271176656424e+04 1.257038037146256102e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -9.324909075299493699e-02 1.190477901807179273e-01
3.863000000000000000e+03 5.962868620431262570e+03 1.554388772427446929e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 8.284895818874969675e-02 2.099049592944151332e-01
3.864000000000000000e+03 1.646815207613472012e+04 4.735194482663848248e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.381468955045126235e-01 -1.203606675325760850e-01
3.865000000000000000e+03 5.623082468964708823e+03 1.094304850504054230e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 9.323082508153117398e-02 6.932376092893401121e-02
3.866000000000000000e+03 9.781210160249782348e+03 1.190704344936343114e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -3.382319510359723530e-02 9.877916200546674186e-02
3.867000000000000000e+03 4.465299102683507954e+03 1.170674635188637694e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.286076389866652459e-01 9.265897291589006435e-02
3.868000000000000000e+03 1.075804983254755098e+04 8.552842320484016454e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -6.367102384737265142e-02 -3.710316932515383449e-03
3.869000000000000000e+03 8.102503709967394570e+03 6.783671002421028788e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.747067224498755761e-02 -5.776832942888445593e-02
3.870000000000000000e+03 6.429859868192845170e+03 1.322616073665371368e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 6.857942725784751947e-02 1.390855235615587049e-01
3.871000000000000000e+03 3.533713176400787688e+03 5.204732610594593098e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.570728652094950106e-01 -1.060136691791366548e-01
3.872000000000000000e+03 1.934732691824399353e+03 3.609418973935263693e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.059310845718652361e-01 -1.547593636326161648e-01
3.873000000000000000e+03 2.079728160314651632e+03 9.469340555922330168e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.014999343840241375e-01 2.429379581698864685e-02
3.874000000000000000e+03 1.733188745289464350e+04 4.642658136712404485e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.645388957731207857e-01 -1.231881669922035294e-01
3.875000000000000000e+03 7.152989858557947628e+03 5.765469116811607364e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.320000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 4.648402004753086902e-02 -2.474304544237137526e-01
